title,fitness_category,tool,body_part,target,disease,youtube_id,youtube_url,thumb_url,page_no,rank_on_page
아쿠아로빅,심폐지구력,수중운동,전신,어르신,,8Xl7XN3wqrg,https://www.youtube.com/watch?v=8Xl7XN3wqrg,https://img.youtube.com/vi/8Xl7XN3wqrg/0.jpg,44,2
덤벨 잡고 앉았다 일어서기,근력/근지구력,프리웨이트,하체,어르신,,aWEBPV54Wv8,https://www.youtube.com/watch?v=aWEBPV54Wv8,https://img.youtube.com/vi/aWEBPV54Wv8/0.jpg,44,3
바벨 잡고 들어올리기,근력/근지구력,프리웨이트,하체,어르신,,E-riR4IkUJ4,https://www.youtube.com/watch?v=E-riR4IkUJ4,https://img.youtube.com/vi/E-riR4IkUJ4/0.jpg,44,4
아쿠아로빅 운동 프로그램 루틴,심폐지구력,수중운동,전신,어르신,,8Xl7XN3wqrg,https://www.youtube.com/watch?v=8Xl7XN3wqrg,https://img.youtube.com/vi/8Xl7XN3wqrg/0.jpg,44,5
앉아서 다리 펴기,근력/근지구력,웨이트기계,허벅지앞쪽,어르신,,guCoRo-mPD0,https://www.youtube.com/watch?v=guCoRo-mPD0,https://img.youtube.com/vi/guCoRo-mPD0/0.jpg,44,6
아쿠아로빅-발 닿기,심폐지구력,수중운동,전신,어르신,,8Xl7XN3wqrg,https://www.youtube.com/watch?v=8Xl7XN3wqrg,https://img.youtube.com/vi/8Xl7XN3wqrg/0.jpg,44,7
아쿠아로빅-물당기기/밀기,심폐지구력,수중운동,등/몸통,어르신,,8Xl7XN3wqrg,https://www.youtube.com/watch?v=8Xl7XN3wqrg,https://img.youtube.com/vi/8Xl7XN3wqrg/0.jpg,44,8
아쿠아로빅-옆구리 늘리기,심폐지구력,수중운동,몸통,어르신,,8Xl7XN3wqrg,https://www.youtube.com/watch?v=8Xl7XN3wqrg,https://img.youtube.com/vi/8Xl7XN3wqrg/0.jpg,44,9
아쿠아로빅-몸 기울이기/회전하기,심폐지구력,수중운동,전신,어르신,,8Xl7XN3wqrg,https://www.youtube.com/watch?v=8Xl7XN3wqrg,https://img.youtube.com/vi/8Xl7XN3wqrg/0.jpg,44,10
아쿠아로빅-엉덩관절 회전하기,심폐지구력,수중운동,몸통,어르신,,8Xl7XN3wqrg,https://www.youtube.com/watch?v=8Xl7XN3wqrg,https://img.youtube.com/vi/8Xl7XN3wqrg/0.jpg,44,11
아쿠아로빅-물누르기/올리기,심폐지구력,수중운동,/,어르신,,8Xl7XN3wqrg,https://www.youtube.com/watch?v=8Xl7XN3wqrg,https://img.youtube.com/vi/8Xl7XN3wqrg/0.jpg,44,12
고정식 트레드밀에서 걷기,심폐지구력,웨이트기계,/,어르신,,pxHT61DJAZ0,https://www.youtube.com/watch?v=pxHT61DJAZ0,https://img.youtube.com/vi/pxHT61DJAZ0/0.jpg,45,1
스텝박스 오르내리기,심폐지구력,스텝박스,하체,어르신,,6N8nzHaCbZo,https://www.youtube.com/watch?v=6N8nzHaCbZo,https://img.youtube.com/vi/6N8nzHaCbZo/0.jpg,45,2
고정식 자전거 타기,심폐지구력,웨이트기계,허벅지,어르신,,-_-EcCM1QJ4,https://www.youtube.com/watch?v=-_-EcCM1QJ4,https://img.youtube.com/vi/-_-EcCM1QJ4/0.jpg,45,3
물속에서 걷기,심폐지구력,수중운동,하체,어르신,,8Xl7XN3wqrg,https://www.youtube.com/watch?v=8Xl7XN3wqrg,https://img.youtube.com/vi/8Xl7XN3wqrg/0.jpg,45,4
스텝박스,심폐지구력,스텝박스,하체,어르신,,7DfNK7RzQ64,https://www.youtube.com/watch?v=7DfNK7RzQ64,https://img.youtube.com/vi/7DfNK7RzQ64/0.jpg,45,5
밴드잡고 머리 위에서 팔꿈치 펴기,,탄력밴드,위팔뒤쪽,성인,,wjJQXgN1rv0,https://www.youtube.com/watch?v=wjJQXgN1rv0,https://img.youtube.com/vi/wjJQXgN1rv0/0.jpg,45,6
탄력밴드 당기면서 팔 들어올리기,,탄력밴드,어깨,성인,,wX36AaqZk2Q,https://www.youtube.com/watch?v=wX36AaqZk2Q,https://img.youtube.com/vi/wX36AaqZk2Q/0.jpg,45,7
수건 이용하여 장딴지 늘리기,,수건,종아리,성인,,MS6abB1jyaA,https://www.youtube.com/watch?v=MS6abB1jyaA,https://img.youtube.com/vi/MS6abB1jyaA/0.jpg,45,8
수동적 관절가동범위 운동,,맨몸,종아리,성인,,3WXfwivRsLo,https://www.youtube.com/watch?v=3WXfwivRsLo,https://img.youtube.com/vi/3WXfwivRsLo/0.jpg,45,9
등척성운동-바깥돌림,,맨몸,어깨,성인,,4kONchXmhkw,https://www.youtube.com/watch?v=4kONchXmhkw,https://img.youtube.com/vi/4kONchXmhkw/0.jpg,45,10
등척성운동-안쪽 돌림,,맨몸,어깨,성인,,NJ-BqsGzz70,https://www.youtube.com/watch?v=NJ-BqsGzz70,https://img.youtube.com/vi/NJ-BqsGzz70/0.jpg,45,11
등척성운동-벌림,,맨몸,어깨,성인,,fBrqvjaE0MI,https://www.youtube.com/watch?v=fBrqvjaE0MI,https://img.youtube.com/vi/fBrqvjaE0MI/0.jpg,45,12
수건잡고 팔 들어올리기,,수건,어깨,성인,,s0cjJXHo858,https://www.youtube.com/watch?v=s0cjJXHo858,https://img.youtube.com/vi/s0cjJXHo858/0.jpg,46,1
굽힘 밸런스운동-60~120도 사이,,맨몸,어깨,성인,,fsGHQlmMvLQ,https://www.youtube.com/watch?v=fsGHQlmMvLQ,https://img.youtube.com/vi/fsGHQlmMvLQ/0.jpg,46,2
벌림 밸런스 운동-60~120도 사이,,맨몸,어깨,성인,,TW6saGvfsSY,https://www.youtube.com/watch?v=TW6saGvfsSY,https://img.youtube.com/vi/TW6saGvfsSY/0.jpg,46,3
누워서 막대 잡고 팔 회전하기,,막대,어깨,성인,,et8m4Cd3R3I,https://www.youtube.com/watch?v=et8m4Cd3R3I,https://img.youtube.com/vi/et8m4Cd3R3I/0.jpg,46,4
좌 우 회전(목 좌 우 회전),,맨몸,목,성인,,8SdxJVLw6RQ,https://www.youtube.com/watch?v=8SdxJVLw6RQ,https://img.youtube.com/vi/8SdxJVLw6RQ/0.jpg,46,5
진자운동,,맨몸,어깨,성인,,JTD9aXZ7OGA,https://www.youtube.com/watch?v=JTD9aXZ7OGA,https://img.youtube.com/vi/JTD9aXZ7OGA/0.jpg,46,6
막대 잡고 대각선으로 팔 들어올리기,,막대,어깨,성인,,4u6000UgwMg,https://www.youtube.com/watch?v=4u6000UgwMg,https://img.youtube.com/vi/4u6000UgwMg/0.jpg,46,7
옆으로 누워서팔 앞으로 당기기,,맨몸,어깨,성인,,hSyVphHI_9I,https://www.youtube.com/watch?v=hSyVphHI_9I,https://img.youtube.com/vi/hSyVphHI_9I/0.jpg,46,8
테이블 이용하여 팔 들어 올리기,,테이블,어깨,성인,,v3w7sh-wZlM,https://www.youtube.com/watch?v=v3w7sh-wZlM,https://img.youtube.com/vi/v3w7sh-wZlM/0.jpg,46,9
테이블 이용하여 팔 옆으로 벌리기,,테이블,어깨,성인,,mk-TUe_AtXs,https://www.youtube.com/watch?v=mk-TUe_AtXs,https://img.youtube.com/vi/mk-TUe_AtXs/0.jpg,46,10
누워서 막대 잡고 팔 들어올리기,,막대,어깨,성인,,ynRzifM8NK8,https://www.youtube.com/watch?v=ynRzifM8NK8,https://img.youtube.com/vi/ynRzifM8NK8/0.jpg,46,11
막대 잡고 팔 안쪽/바깥 돌림,,막대,어깨,성인,,O4KFwgStU6s,https://www.youtube.com/watch?v=O4KFwgStU6s,https://img.youtube.com/vi/O4KFwgStU6s/0.jpg,46,12
전신 루틴 스트레칭,유연성,맨몸,전신,성인,,xzCoOyOTgpc,https://www.youtube.com/watch?v=xzCoOyOTgpc,https://img.youtube.com/vi/xzCoOyOTgpc/0.jpg,47,1
유산소 운동 전 동적 루틴 스트레칭,유연성,맨몸,전신,성인,,ul0Vbv7uiHE,https://www.youtube.com/watch?v=ul0Vbv7uiHE,https://img.youtube.com/vi/ul0Vbv7uiHE/0.jpg,47,2
자가근막이완술 루틴 스트레칭,유연성,,전신,성인,,RyocWLWoRP0,https://www.youtube.com/watch?v=RyocWLWoRP0,https://img.youtube.com/vi/RyocWLWoRP0/0.jpg,47,3
좌식생활자를 위한 동적 루틴 스트레칭,유연성,맨몸,전신,성인,,JQUBQizjfj0,https://www.youtube.com/watch?v=JQUBQizjfj0,https://img.youtube.com/vi/JQUBQizjfj0/0.jpg,47,4
작은 공을 이용한 동적 루틴 스트레칭,유연성,공,전신,성인,,2oE97tmKR7k,https://www.youtube.com/watch?v=2oE97tmKR7k,https://img.youtube.com/vi/2oE97tmKR7k/0.jpg,47,5
짐볼을 이용한 동적 루틴 스트레칭,유연성,짐볼,전신,성인,,8UpZdbYtgms,https://www.youtube.com/watch?v=8UpZdbYtgms,https://img.youtube.com/vi/8UpZdbYtgms/0.jpg,47,6
팔굽혀펴기(무릎대고 실시),평형성,맨몸,,성인,,iVRVXcNL2TQ,https://www.youtube.com/watch?v=iVRVXcNL2TQ,https://img.youtube.com/vi/iVRVXcNL2TQ/0.jpg,47,7
빠르게 걷기,평형성,맨몸,,성인,,RkJH4aV6q6Y,https://www.youtube.com/watch?v=RkJH4aV6q6Y,https://img.youtube.com/vi/RkJH4aV6q6Y/0.jpg,47,8
좌 우 굴곡(목 좌 우 굴곡),,맨몸,목,성인,,_9cZzYhgJ68,https://www.youtube.com/watch?v=_9cZzYhgJ68,https://img.youtube.com/vi/_9cZzYhgJ68/0.jpg,47,9
공에 엎드려서 상체 들어올리기,,짐볼,허리,성인,,rT38gkGxYY8,https://www.youtube.com/watch?v=rT38gkGxYY8,https://img.youtube.com/vi/rT38gkGxYY8/0.jpg,47,10
물속에서 걷기,,수중운동,전신,성인,,dmyqqCudVvI,https://www.youtube.com/watch?v=dmyqqCudVvI,https://img.youtube.com/vi/dmyqqCudVvI/0.jpg,47,11
앞 뒤 굴곡(목 앞 뒤 굴곡),,맨몸,목,성인,,tImltvXdSCM,https://www.youtube.com/watch?v=tImltvXdSCM,https://img.youtube.com/vi/tImltvXdSCM/0.jpg,47,12
상지 루틴 스트레칭,유연성,맨몸,상체,성인,,6TWvzumskts,https://www.youtube.com/watch?v=6TWvzumskts,https://img.youtube.com/vi/6TWvzumskts/0.jpg,48,1
하지 루틴 스트레칭1,유연성,맨몸,하체,성인,,YsUMvs_yCOU,https://www.youtube.com/watch?v=YsUMvs_yCOU,https://img.youtube.com/vi/YsUMvs_yCOU/0.jpg,48,2
하지 루틴 스트레칭2,유연성,맨몸,하체,성인,,aS-BWKK2izs,https://www.youtube.com/watch?v=aS-BWKK2izs,https://img.youtube.com/vi/aS-BWKK2izs/0.jpg,48,3
허리 스트레칭,유연성,맨몸,허리,성인,,19jXlYi7Mio,https://www.youtube.com/watch?v=19jXlYi7Mio,https://img.youtube.com/vi/19jXlYi7Mio/0.jpg,48,4
넙다리 뒤쪽 스트레칭,유연성,맨몸,허벅지뒤쪽,성인,,ostPgJJAAoE,https://www.youtube.com/watch?v=ostPgJJAAoE,https://img.youtube.com/vi/ostPgJJAAoE/0.jpg,48,5
엉덩이 스트레칭,유연성,맨몸,둔부,성인,,UtSQHEh-4Kg,https://www.youtube.com/watch?v=UtSQHEh-4Kg,https://img.youtube.com/vi/UtSQHEh-4Kg/0.jpg,48,6
배스트레칭,유연성,맨몸,복부,성인,,daU2osrrHRk,https://www.youtube.com/watch?v=daU2osrrHRk,https://img.youtube.com/vi/daU2osrrHRk/0.jpg,48,7
넙다리 안쪽 스트레칭,유연성,맨몸,허벅지내측,성인,,AX0FSMU34EE,https://www.youtube.com/watch?v=AX0FSMU34EE,https://img.youtube.com/vi/AX0FSMU34EE/0.jpg,48,8
넙다리 앞쪽 스트레칭,유연성,맨몸,허벅지앞쪽,성인,,U13sBcbOsl4,https://www.youtube.com/watch?v=U13sBcbOsl4,https://img.youtube.com/vi/U13sBcbOsl4/0.jpg,48,9
옆구리 스트레칭,유연성,맨몸,몸통,성인,,1KXZCl1e5gY,https://www.youtube.com/watch?v=1KXZCl1e5gY,https://img.youtube.com/vi/1KXZCl1e5gY/0.jpg,48,10
가슴/어깨 앞쪽 스트레칭,유연성,맨몸,어깨,성인,,cbV7XSVBM2w,https://www.youtube.com/watch?v=cbV7XSVBM2w,https://img.youtube.com/vi/cbV7XSVBM2w/0.jpg,48,11
아래 팔 스트레칭,유연성,맨몸,아래팔,성인,,fU0N9YdBFxI,https://www.youtube.com/watch?v=fU0N9YdBFxI,https://img.youtube.com/vi/fU0N9YdBFxI/0.jpg,48,12
버피운동,민첩성/순발력,맨몸,전신,성인,,Xp2UdgJ93_Q,https://www.youtube.com/watch?v=Xp2UdgJ93_Q,https://img.youtube.com/vi/Xp2UdgJ93_Q/0.jpg,49,1
목 스트레칭,유연성,맨몸,목,성인,,d1tYcRykLPk,https://www.youtube.com/watch?v=d1tYcRykLPk,https://img.youtube.com/vi/d1tYcRykLPk/0.jpg,49,2
등/어깨 뒤쪽 스트레칭,유연성,맨몸,어깨,성인,,tmZ87GjdId4,https://www.youtube.com/watch?v=tmZ87GjdId4,https://img.youtube.com/vi/tmZ87GjdId4/0.jpg,49,3
팔벌려뛰기,민첩성/순발력,맨몸,전신,성인,,weBc5JQ__50,https://www.youtube.com/watch?v=weBc5JQ__50,https://img.youtube.com/vi/weBc5JQ__50/0.jpg,49,4
사다리 안팎 뛰기,민첩성/순발력,사다리,하체,성인,,_E5mVxEgp40,https://www.youtube.com/watch?v=_E5mVxEgp40,https://img.youtube.com/vi/_E5mVxEgp40/0.jpg,49,5
사다리 옆으로 발 옮기기,민첩성/순발력,사다리,하체,성인,,N7IBjoT4oGo,https://www.youtube.com/watch?v=N7IBjoT4oGo,https://img.youtube.com/vi/N7IBjoT4oGo/0.jpg,49,6
